MOUNT
WRITE 520365 310 158
WRITE 520348 641 16
READ 519836 432 0
READ 519932 685 0
WRITE 519455 375 183
WRITE 519003 951 82
READ 519057 221 0
READ 519304 706 0
READ 519701 1015 0
READ 520121 906 0
READ 519958 973 0
WRITE 519536 735 179
WRITE 519801 120 36
WRITE 519550 278 73
READ 519459 608 0
WRITE 519351 933 115
WRITE 519723 175 118
WRITE 519831 606 159
WRITE 519820 692 122
READ 520228 274 0
WRITE 520155 601 169
WRITE 520584 757 246
READ 520980 687 0
READ 521107 668 0
WRITE 521169 100 156
READ 520786 373 0
WRITE 520372 766 127
WRITE 519924 77 37
WRITE 520002 858 115
WRITE 519996 324 247
WRITE 520392 343 235
WRITE 520298 387 89
WRITE 520577 7 176
WRITE 520717 810 208
WRITE 520920 389 253
WRITE 520782 774 140
WRITE 520433 931 120
READ 520122 813 0
WRITE 520267 90 235
READ 520004 70 0
WRITE 520495 494 163
READ 520675 390 0
READ 520853 505 0
READ 520853 813 0
WRITE 520468 284 83
WRITE 520727 802 253
WRITE 520822 524 88
WRITE 520942 572 152
WRITE 520899 902 87
WRITE 521159 886 193
READ 521666 388 0
READ 521342 830 0
WRITE 521112 300 153
WRITE 521357 566 127
WRITE 521365 512 189
READ 521181 102 0
WRITE 520820 411 12
READ 520714 132 0
READ 521177 538 0
READ 521312 106 0
WRITE 521209 616 130
READ 521060 166 0
READ 521180 147 0
WRITE 521564 634 175
READ 521387 203 0
WRITE 521458 776 25
READ 521727 367 0
WRITE 522193 80 16
WRITE 522040 194 128
READ 521846 923 0
READ 522294 429 0
READ 522107 703 0
WRITE 521653 173 178
READ 521164 413 0
READ 521173 755 0
READ 521228 796 0
WRITE 521451 506 70
WRITE 520961 476 163
READ 521451 804 0
READ 521904 645 0
WRITE 521491 892 224
WRITE 521081 264 36
WRITE 520708 548 134
READ 521046 477 0
READ 521500 693 0
WRITE 521518 33 235
READ 521263 770 0
WRITE 520803 416 105
READ 520427 880 0
WRITE 520100 871 220
READ 520038 154 0
WRITE 519804 271 251
READ 520019 325 0
WRITE 520330 1020 57
WRITE 520329 664 130
WRITE 520790 938 161
WRITE 520664 943 217
WRITE 520651 459 192
WRITE 520217 847 105
WRITE 520722 531 120
READ 520889 435 0
WRITE 521368 778 65
WRITE 521189 845 6
READ 520775 218 0
WRITE 520628 907 179
WRITE 520785 79 141
WRITE 520979 870 19
READ 520806 102 0
WRITE 520711 715 49
READ 520941 867 0
READ 521251 140 0
WRITE 521126 475 11
READ 521585 660 0
WRITE 521122 149 177
WRITE 521347 1018 110
READ 521313 426 0
READ 521208 712 0
READ 521386 989 0
WRITE 521492 627 74
WRITE 521385 663 233
READ 521429 987 0
WRITE 520992 47 38
WRITE 520756 191 236
READ 520549 873 0
WRITE 520626 801 153
READ 520451 843 0
WRITE 520609 137 245
READ 521067 899 0
WRITE 520987 317 9
READ 521056 886 0
READ 521142 734 0
READ 521353 352 0
WRITE 521532 509 56
READ 521716 209 0
READ 521994 102 0
WRITE 521513 256 205
READ 521403 644 0
WRITE 521374 821 131
WRITE 521174 119 125
WRITE 520790 356 146
WRITE 521131 150 118
WRITE 520719 939 118
WRITE 520760 291 105
READ 521224 979 0
WRITE 520746 982 231
READ 520846 825 0
WRITE 520931 950 242
READ 521048 414 0
READ 520717 260 0
WRITE 520589 744 172
READ 520719 273 0
READ 520263 560 0
READ 520181 952 0
READ 519747 864 0
WRITE 519890 791 155
WRITE 519567 984 192
READ 519831 616 0
WRITE 519540 518 54
WRITE 519079 301 255
WRITE 518754 536 143
WRITE 518417 1008 224
READ 518555 835 0
WRITE 518677 76 212
READ 518202 370 0
READ 517844 962 0
READ 517390 812 0
READ 517560 151 0
WRITE 517648 718 208
WRITE 517174 287 160
WRITE 517016 955 99
WRITE 516996 786 70
READ 516736 735 0
WRITE 517236 429 234
READ 517161 954 0
WRITE 516883 855 183
READ 517205 870 0
READ 517638 775 0
WRITE 517964 180 156
WRITE 518239 402 74
READ 517871 62 0
READ 518244 465 0
WRITE 517861 268 149
READ 518033 437 0
WRITE 518053 478 227
WRITE 518095 71 29
READ 517801 115 0
READ 517696 62 0
READ 517430 3 0
READ 517583 339 0
WRITE 517882 758 87
READ 518168 857 0
WRITE 517886 517 65
WRITE 518368 895 237
READ 518206 819 0
READ 517841 169 0
READ 518188 30 0
WRITE 518188 887 193
READ 518234 154 0
WRITE 517814 794 164
READ 517555 676 0
WRITE 517854 79 16
READ 517894 710 0
READ 517824 411 0
READ 517349 641 0
WRITE 517216 178 118
WRITE 517555 138 138
READ 517229 348 0
WRITE 517299 793 254
READ 517450 863 0
READ 517865 744 0
READ 517533 373 0
WRITE 518011 271 214
READ 518482 834 0
WRITE 518406 365 239
WRITE 517948 395 136
READ 518003 814 0
WRITE 518486 975 86
READ 518636 808 0
WRITE 518775 52 205
WRITE 518545 291 115
READ 518743 741 0
WRITE 518896 865 255
WRITE 518499 895 16
WRITE 518292 512 193
WRITE 518251 848 222
READ 518018 386 0
WRITE 518522 837 163
READ 518206 828 0
READ 518386 985 0
WRITE 518435 263 166
WRITE 518222 610 219
WRITE 518130 1006 242
READ 517655 576 0
WRITE 517274 319 254
WRITE 517620 340 214
READ 517833 134 0
WRITE 517464 225 139
READ 517506 105 0
WRITE 517459 458 63
WRITE 517196 312 182
READ 517373 2 0
WRITE 517035 928 201
WRITE 516548 176 217
READ 516433 154 0
READ 516387 681 0
READ 515901 649 0
WRITE 515680 193 104
READ 515269 299 0
WRITE 515584 248 158
READ 515974 594 0
READ 515607 510 0
READ 515686 503 0
READ 515474 213 0
WRITE 515044 572 184
WRITE 514780 413 63
WRITE 514625 667 152
WRITE 514809 212 154
READ 514967 624 0
WRITE 515380 893 185
READ 515130 718 0
WRITE 514618 878 13
WRITE 515073 145 98
WRITE 515572 186 22
WRITE 515693 711 30
WRITE 516119 216 116
WRITE 515807 327 91
READ 515458 259 0
WRITE 514996 798 100
WRITE 514857 413 241
WRITE 514671 892 110
WRITE 514820 239 200
READ 514784 240 0
WRITE 515216 114 1
WRITE 515089 612 185
WRITE 515273 108 61
READ 515461 854 0
READ 514976 116 0
READ 515471 771 0
WRITE 515970 918 102
READ 515764 370 0
READ 515259 991 0
READ 515120 484 0
WRITE 514702 79 26
READ 514323 860 0
READ 513923 19 0
READ 514404 262 0
WRITE 514482 744 191
WRITE 513984 431 251
WRITE 513891 483 74
READ 513841 711 0
READ 514263 123 0
READ 514435 683 0
READ 514831 340 0
WRITE 514410 147 244
READ 513914 905 0
WRITE 514290 957 5
WRITE 514274 216 160
WRITE 513918 905 143
WRITE 513940 167 83
READ 514040 369 0
WRITE 513578 43 181
READ 513101 90 0
READ 513119 851 0
WRITE 513026 535 133
READ 513083 543 0
READ 512995 64 0
READ 513394 868 0
WRITE 513316 159 67
WRITE 513219 768 53
WRITE 513368 155 50
WRITE 513150 625 4
WRITE 513574 15 120
WRITE 513642 474 25
WRITE 513798 921 95
READ 513409 25 0
READ 512906 254 0
READ 513078 238 0
READ 513552 397 0
READ 513077 504 0
READ 512967 526 0
WRITE 513099 445 184
WRITE 513003 744 193
WRITE 513055 744 11
READ 512857 156 0
READ 512976 571 0
READ 512945 809 0
WRITE 512806 153 42
WRITE 512350 377 12
READ 512747 1005 0
WRITE 512711 178 63
WRITE 512696 217 150
READ 512801 624 0
READ 512451 184 0
WRITE 512498 192 240
WRITE 512260 83 249
WRITE 512657 463 165
WRITE 513145 972 227
READ 513230 847 0
WRITE 513423 988 100
WRITE 513201 108 124
WRITE 513001 902 124
WRITE 512791 15 140
WRITE 513265 589 194
READ 512780 58 0
WRITE 513092 340 17
READ 513381 172 0
WRITE 513605 864 254
WRITE 513535 953 219
READ 513516 709 0
WRITE 513542 333 177
WRITE 513766 508 9
WRITE 513264 56 33
READ 513473 900 0
READ 513567 404 0
WRITE 513658 841 180
WRITE 513688 926 246
READ 513336 442 0
WRITE 513001 654 74
READ 512669 111 0
WRITE 512342 469 199
WRITE 512447 954 221
READ 512673 794 0
READ 513116 466 0
READ 513536 224 0
READ 514029 799 0
READ 514434 450 0
READ 514178 148 0
WRITE 514374 383 77
WRITE 514267 46 130
WRITE 513865 67 240
READ 513493 71 0
READ 513590 734 0
READ 513795 110 0
READ 514109 122 0
READ 514275 833 0
READ 514290 2 0
WRITE 514295 68 41
READ 514563 307 0
READ 514527 763 0
WRITE 514295 527 121
READ 514486 1000 0
READ 513989 469 0
WRITE 513955 834 12
READ 513828 134 0
READ 513832 879 0
READ 513545 20 0
WRITE 513232 899 238
WRITE 513724 613 106
WRITE 513798 886 196
WRITE 514291 591 161
READ 514351 999 0
WRITE 514853 519 118
READ 515167 776 0
READ 515491 359 0
READ 515513 559 0
READ 515124 100 0
READ 515316 306 0
READ 515810 604 0
WRITE 516212 504 245
WRITE 516650 344 139
WRITE 516637 856 141
WRITE 516575 838 112
WRITE 516416 107 11
READ 516514 939 0
READ 516655 383 0
READ 517165 667 0
READ 516684 193 0
READ 517051 245 0
READ 516919 407 0
READ 517099 732 0
WRITE 517041 217 192
WRITE 517454 212 5
WRITE 517649 198 26
READ 517949 113 0
READ 518085 380 0
READ 518325 562 0
WRITE 518017 155 166
READ 518313 1017 0
READ 518425 824 0
WRITE 518227 748 54
WRITE 518192 842 47
WRITE 518020 244 247
READ 518163 363 0
READ 517890 210 0
WRITE 518326 199 161
WRITE 518068 418 204
WRITE 517881 72 237
READ 518055 301 0
READ 518160 967 0
READ 517831 283 0
WRITE 518123 447 51
READ 517851 816 0
WRITE 517401 362 111
READ 517431 52 0
READ 517175 319 0
READ 516879 269 0
READ 516405 654 0
READ 516164 231 0
READ 515947 988 0
READ 516441 92 0
WRITE 516310 275 2
WRITE 515835 288 64
READ 515404 109 0
READ 514924 664 0
WRITE 514942 635 36
WRITE 515003 674 38
WRITE 514631 168 13
WRITE 514872 299 211
READ 515223 686 0
READ 515639 686 0
WRITE 515682 961 167
WRITE 515400 841 176
READ 514921 509 0
READ 515338 298 0
WRITE 515807 108 157
READ 515358 498 0
READ 515136 570 0
WRITE 515367 364 100
READ 515059 628 0
WRITE 515270 583 112
READ 515321 350 0
WRITE 515637 66 34
READ 515131 840 0
WRITE 514749 505 212
WRITE 514462 333 235
WRITE 514424 870 113
READ 514366 846 0
WRITE 514874 110 96
WRITE 514544 865 79
WRITE 514425 62 198
READ 514135 59 0
READ 513901 333 0
WRITE 513781 353 241
READ 513454 710 0
READ 513164 723 0
READ 512884 869 0
READ 513263 844 0
WRITE 512798 698 101
WRITE 512446 121 136
WRITE 512702 144 121
READ 512773 1022 0
READ 512988 576 0
WRITE 512616 843 24
READ 512907 238 0
READ 512837 350 0
WRITE 513158 533 148
READ 512866 400 0
READ 512479 562 0
WRITE 512472 453 108
WRITE 512311 817 247
WRITE 512701 51 175
WRITE 512294 760 96
WRITE 511841 699 237
READ 512240 995 0
READ 512432 706 0
WRITE 511982 1011 115
WRITE 512157 303 208
WRITE 512236 312 177
READ 512137 699 0
READ 512215 617 0
READ 512440 336 0
READ 512491 904 0
READ 512094 524 0
WRITE 512163 512 12
READ 512322 250 0
READ 511822 93 0
WRITE 511692 563 252
WRITE 511410 871 227
READ 511102 770 0
READ 511141 548 0
READ 511347 27 0
WRITE 511042 522 159
WRITE 510696 170 218
READ 510955 979 0
WRITE 511332 1018 6
WRITE 511352 55 19
READ 510870 894 0
WRITE 510627 232 31
READ 510984 149 0
WRITE 510993 982 215
READ 510567 283 0
WRITE 510439 38 236
READ 510775 352 0
WRITE 510538 284 73
WRITE 510231 667 51
WRITE 510376 181 232
WRITE 510806 265 22
WRITE 510917 252 82
WRITE 510608 717 104
READ 510354 945 0
WRITE 510526 68 178
READ 510714 559 0
READ 510860 216 0
READ 510676 149 0
READ 510531 979 0
WRITE 510943 474 55
WRITE 511195 318 16
WRITE 511582 1004 220
READ 511139 122 0
READ 511089 643 0
READ 510614 516 0
READ 510601 580 0
WRITE 510882 195 87
WRITE 510933 224 252
READ 510909 415 0
READ 511374 276 0
WRITE 511169 821 34
WRITE 510809 332 151
READ 510896 837 0
WRITE 510810 592 116
WRITE 510587 614 55
WRITE 510156 382 52
WRITE 510665 184 90
READ 510573 778 0
WRITE 510466 975 145
WRITE 510664 309 74
READ 510969 581 0
WRITE 511037 854 230
READ 511495 204 0
READ 511507 281 0
READ 511124 72 0
WRITE 510832 993 37
WRITE 510792 764 230
WRITE 510554 284 100
READ 510348 415 0
WRITE 510744 555 217
WRITE 511010 106 121
READ 511354 360 0
WRITE 511423 134 53
READ 511299 324 0
WRITE 511778 899 209
READ 511805 321 0
READ 511430 179 0
WRITE 510982 659 156
WRITE 510656 452 17
READ 510826 906 0
READ 510565 1010 0
WRITE 510685 688 132
READ 510368 944 0
READ 510771 528 0
READ 511145 207 0
WRITE 511634 539 93
WRITE 512024 348 99
READ 511725 789 0
READ 511973 769 0
READ 511825 695 0
WRITE 512131 247 161
WRITE 512558 379 80
READ 512758 514 0
READ 512801 296 0
READ 512694 174 0
WRITE 512448 438 8
READ 512481 989 0
READ 512761 832 0
READ 512480 331 0
WRITE 512333 234 107
READ 512239 362 0
READ 512667 899 0
READ 512433 468 0
READ 512709 951 0
READ 513012 893 0
WRITE 512899 264 184
WRITE 513195 63 220
READ 513625 291 0
WRITE 514086 595 133
WRITE 513745 685 86
WRITE 514123 153 98
WRITE 514352 133 102
WRITE 514635 88 120
WRITE 515031 465 139
READ 514722 283 0
READ 514502 25 0
WRITE 514252 502 43
READ 513894 336 0
READ 513399 474 0
WRITE 513108 685 119
READ 513532 739 0
READ 513365 202 0
READ 512983 166 0
READ 512562 888 0
READ 512360 516 0
WRITE 512267 812 112
WRITE 512151 480 42
READ 511895 108 0
WRITE 512120 655 122
WRITE 511747 842 6
READ 511950 395 0
READ 512108 237 0
WRITE 511855 32 166
WRITE 511729 427 158
READ 511696 832 0
WRITE 511295 828 54
WRITE 511539 951 108
READ 511172 276 0
WRITE 511095 80 198
WRITE 511193 498 189
READ 511635 394 0
WRITE 511817 828 230
READ 512291 177 0
WRITE 512055 224 16
READ 512133 385 0
READ 512522 208 0
READ 512230 170 0
READ 512153 559 0
READ 512045 232 0
READ 512179 213 0
READ 512241 963 0
WRITE 511735 72 46
READ 511318 222 0
READ 511328 390 0
READ 511700 894 0
READ 511363 44 0
WRITE 511728 293 6
WRITE 511465 407 127
READ 511088 450 0
READ 510633 664 0
WRITE 510127 871 185
READ 510627 69 0
WRITE 510954 633 84
READ 510500 492 0
READ 510312 504 0
WRITE 510331 629 234
WRITE 510073 277 93
READ 510393 776 0
WRITE 510330 534 67
WRITE 510420 480 71
WRITE 510454 877 21
READ 510274 695 0
READ 510090 94 0
READ 509599 795 0
READ 509915 870 0
READ 510028 965 0
READ 509585 984 0
WRITE 509819 1024 81
READ 509941 624 0
WRITE 509440 722 80
READ 509604 506 0
WRITE 509995 314 4
WRITE 509683 801 206
READ 509303 408 0
READ 509483 15 0
READ 509502 701 0
WRITE 509897 968 84
WRITE 509988 716 93
READ 510021 982 0
READ 509871 159 0
WRITE 510373 533 120
WRITE 510663 550 141
READ 510803 728 0
READ 510415 731 0
WRITE 510118 865 253
READ 509920 444 0
WRITE 509632 53 182
READ 509876 431 0
WRITE 510113 685 193
WRITE 510517 909 73
READ 510662 86 0
WRITE 510418 279 76
WRITE 510238 715 155
WRITE 510017 866 244
READ 509560 173 0
READ 509962 104 0
READ 510003 248 0
READ 510475 507 0
READ 510271 817 0
READ 510073 678 0
WRITE 509781 205 182
READ 510272 212 0
READ 510064 415 0
WRITE 509705 594 55
READ 509473 498 0
READ 509113 960 0
WRITE 508806 616 164
READ 508546 885 0
WRITE 508279 15 213
WRITE 508382 916 250
READ 508242 814 0
READ 508532 18 0
WRITE 508572 880 190
READ 508304 513 0
READ 508546 808 0
READ 508563 283 0
READ 508663 259 0
WRITE 508410 564 158
READ 507946 310 0
READ 507512 330 0
WRITE 507118 189 214
READ 506740 327 0
WRITE 507198 316 226
READ 507355 138 0
WRITE 507022 684 11
READ 507031 926 0
WRITE 506852 247 252
WRITE 507206 84 139
READ 507397 897 0
READ 507640 14 0
READ 507264 988 0
READ 507730 31 0
WRITE 507656 659 188
WRITE 507576 113 207
READ 507123 463 0
READ 506886 912 0
WRITE 507121 987 155
WRITE 506981 229 215
WRITE 506522 391 215
WRITE 507003 1022 141
WRITE 506984 783 219
WRITE 506773 591 62
READ 507062 776 0
READ 507466 117 0
WRITE 507634 894 85
READ 508041 729 0
WRITE 507869 10 41
READ 508081 66 0
READ 508423 466 0
READ 508585 277 0
READ 508659 578 0
WRITE 508239 440 91
WRITE 507878 140 11
WRITE 507500 718 187
READ 507488 963 0
WRITE 507368 719 21
READ 507422 460 0
READ 507131 522 0
WRITE 506695 644 28
READ 506280 57 0
WRITE 506703 590 28
WRITE 506373 953 144
READ 505903 974 0
WRITE 506251 874 247
READ 506706 58 0
WRITE 506720 971 97
WRITE 507021 273 161
READ 506556 594 0
READ 506763 59 0
READ 506476 200 0
READ 506068 958 0
WRITE 505911 314 254
WRITE 505977 909 114
READ 505508 285 0
READ 505705 857 0
WRITE 505573 901 41
READ 505605 519 0
WRITE 505743 553 221
WRITE 505470 278 26
READ 505872 60 0
READ 506012 538 0
READ 505854 147 0
WRITE 505355 527 19
WRITE 505095 257 105
WRITE 504854 789 16
WRITE 505122 597 202
READ 505468 953 0
WRITE 505455 888 141
READ 505451 191 0
READ 505081 185 0
READ 505389 652 0
READ 505806 838 0
READ 505976 257 0
WRITE 505667 915 70
READ 505293 338 0
READ 505718 454 0
WRITE 505846 162 127
WRITE 505677 1012 71
WRITE 505511 704 25
WRITE 505046 67 117
READ 504661 1 0
READ 504974 13 0
READ 504944 889 0
WRITE 504459 626 110
READ 504597 169 0
READ 504325 812 0
WRITE 503821 493 21
WRITE 504075 158 98
WRITE 503588 691 11
WRITE 503860 875 85
READ 503919 885 0
READ 504403 668 0
WRITE 504880 652 129
READ 505338 632 0
WRITE 505645 42 186
WRITE 505233 860 6
READ 504928 632 0
READ 504491 164 0
WRITE 504169 294 228
WRITE 504123 749 134
WRITE 504123 80 142
READ 504226 833 0
WRITE 504039 158 241
WRITE 504462 970 167
WRITE 504410 152 161
WRITE 504522 903 136
READ 504578 237 0
WRITE 504369 332 103
WRITE 504653 969 114
WRITE 504691 769 12
WRITE 505012 391 188
WRITE 504701 1019 61
WRITE 505025 641 171
READ 505238 396 0
WRITE 505689 354 149
WRITE 505480 649 222
WRITE 505052 41 15
READ 505220 612 0
WRITE 505404 851 35
WRITE 505779 743 7
READ 505874 613 0
READ 505437 660 0
WRITE 505674 458 172
READ 506110 104 0
READ 506114 889 0
WRITE 505607 976 102
READ 505234 843 0
READ 504813 823 0
WRITE 505170 74 2
WRITE 504782 239 190
WRITE 505045 241 34
READ 505177 649 0
WRITE 505407 1007 20
READ 505718 364 0
WRITE 505567 720 246
WRITE 505636 460 15
READ 505672 799 0
WRITE 505656 31 201
READ 505848 470 0
READ 506303 498 0
WRITE 506111 345 31
WRITE 506562 399 190
WRITE 506054 363 19
READ 505916 137 0
READ 505890 814 0
READ 505692 178 0
WRITE 505526 763 144
READ 505169 556 0
WRITE 504756 507 212
READ 504737 336 0
WRITE 504679 953 121
WRITE 505100 418 140
READ 505460 367 0
WRITE 505788 638 97
READ 505608 793 0
READ 505206 291 0
READ 504805 784 0
READ 504721 825 0
READ 504288 35 0
READ 504115 411 0
WRITE 504480 47 76
WRITE 504843 514 229
READ 504687 1003 0
READ 505135 329 0
WRITE 505621 753 86
WRITE 505223 868 193
WRITE 505294 117 101
WRITE 505576 651 246
READ 506062 278 0
WRITE 505825 943 93
READ 506323 239 0
READ 506122 736 0
READ 506052 517 0
WRITE 505691 351 86
WRITE 505796 909 247
READ 505952 919 0
WRITE 505622 361 70
READ 505553 620 0
WRITE 505680 839 21
READ 506059 602 0
READ 505957 709 0
READ 506095 799 0
WRITE 505827 815 98
WRITE 505408 729 24
READ 505329 938 0
WRITE 505270 1020 95
READ 505600 588 0
READ 506097 248 0
WRITE 506459 638 195
WRITE 506160 858 173
READ 506341 631 0
WRITE 506654 201 6
WRITE 506814 672 247
WRITE 506457 387 20
WRITE 506278 356 120
READ 505935 847 0
WRITE 506389 498 120
READ 506456 516 0
READ 506438 73 0
WRITE 506942 598 161
READ 507039 385 0
WRITE 507050 284 18
WRITE 506853 546 204
WRITE 507074 677 183
READ 506958 347 0
WRITE 507105 103 3
WRITE 506643 577 112
WRITE 506554 124 144
WRITE 506484 745 164
READ 506617 94 0
WRITE 506119 140 200
READ 506357 432 0
WRITE 506678 854 125
READ 507183 426 0
READ 507000 274 0
WRITE 506555 170 74
READ 506447 469 0
WRITE 506396 879 255
WRITE 506642 769 162
READ 506417 378 0
READ 506804 270 0
WRITE 507184 248 195
WRITE 506907 635 26
WRITE 506738 580 216
WRITE 507008 277 92
READ 507297 529 0
READ 507065 538 0
WRITE 506778 372 139
READ 506391 637 0
WRITE 505913 253 247
READ 505712 498 0
WRITE 505222 1023 249
READ 505343 884 0
READ 505399 694 0
READ 505290 403 0
WRITE 505453 516 126
READ 505100 623 0
WRITE 504634 746 106
WRITE 504152 694 250
WRITE 503725 982 57
WRITE 503637 388 152
WRITE 503471 503 193
WRITE 503390 555 170
WRITE 502977 114 185
WRITE 502698 521 119
READ 503137 610 0
READ 502737 427 0
WRITE 503145 67 9
READ 503295 725 0
READ 503356 7 0
WRITE 503202 994 113
WRITE 503353 866 104
WRITE 503800 408 151
WRITE 503549 835 211
READ 503351 838 0
READ 502965 686 0
READ 503229 966 0
READ 503098 59 0
READ 503563 403 0
WRITE 504064 863 210
READ 504136 483 0
READ 504555 464 0
READ 504693 652 0
READ 504201 887 0
READ 504294 16 0
WRITE 504290 698 247
WRITE 504355 497 77
WRITE 504313 28 85
READ 504242 755 0
WRITE 503931 263 70
WRITE 503984 31 146
WRITE 504219 155 27
WRITE 504239 1004 219
READ 504350 778 0
WRITE 504005 9 133
WRITE 504439 435 70
READ 504092 304 0
WRITE 503891 961 147
WRITE 503922 832 134
READ 504376 105 0
WRITE 504223 978 237
READ 504505 179 0
WRITE 504179 23 105
WRITE 503876 391 217
WRITE 503633 674 74
READ 503472 986 0
WRITE 503025 370 193
READ 503202 801 0
WRITE 502838 412 85
WRITE 503246 1009 106
READ 503084 771 0
WRITE 502995 8 53
READ 502509 610 0
READ 502461 642 0
READ 502727 54 0
READ 503027 1010 0
READ 502801 924 0
READ 502664 24 0
WRITE 502648 967 62
READ 503126 651 0
READ 503257 282 0
READ 503459 381 0
READ 503015 490 0
WRITE 502724 586 135
READ 502443 23 0
WRITE 502155 120 165
READ 502254 907 0
READ 502429 247 0
WRITE 502262 385 88
WRITE 501974 442 219
WRITE 501543 584 229
WRITE 501992 102 63
READ 502095 727 0
READ 501773 670 0
WRITE 501878 149 251
WRITE 501653 612 13
READ 502073 205 0
READ 501677 605 0
WRITE 502043 308 91
WRITE 502487 769 127
READ 502355 827 0
WRITE 502154 100 149
WRITE 502073 709 250
READ 502186 370 0
WRITE 501934 243 102
WRITE 501498 690 94
READ 501116 481 0
WRITE 500729 8 54
WRITE 500360 476 32
WRITE 500373 630 218
READ 500504 53 0
READ 500214 168 0
WRITE 499996 326 170
READ 499958 633 0
READ 500042 643 0
READ 500492 546 0
WRITE 500899 538 103
READ 500508 843 0
WRITE 500813 974 116
WRITE 501201 620 192
WRITE 500854 937 163
READ 501048 183 0
READ 501549 5 0
READ 501999 552 0
WRITE 501721 95 128
WRITE 502008 579 38
WRITE 502440 574 27
WRITE 502724 906 202
READ 502400 763 0
WRITE 502365 900 49
WRITE 501983 1002 68
WRITE 502380 87 131
READ 502616 942 0
READ 502456 171 0
READ 502560 212 0
READ 503062 952 0
WRITE 503250 967 230
READ 503500 1012 0
READ 503156 765 0
WRITE 503222 674 214
READ 503433 780 0
WRITE 503381 537 212
READ 503543 720 0
READ 503587 864 0
READ 503236 456 0
WRITE 502994 814 116
WRITE 502686 684 129
WRITE 502766 812 56
READ 503257 818 0
WRITE 503592 906 28
READ 503956 702 0
WRITE 504277 201 149
WRITE 504581 789 6
READ 505063 84 0
READ 504981 408 0
WRITE 504856 56 193
READ 504817 830 0
WRITE 504389 86 72
WRITE 504019 499 100
READ 503573 323 0
WRITE 503560 752 21
READ 503316 702 0
READ 503340 414 0
