MOUNT
WRITE 786432 256 0
WRITE 786688 256 1
WRITE 786944 256 2
WRITE 787200 256 3
WRITE 787456 256 4
WRITE 787712 256 5
WRITE 787968 256 6
READ 988928 256 0
WRITE 988928 256 23
WRITE 989184 256 24
WRITE 989440 256 25
WRITE 989696 256 26
WRITE 989952 256 27
READ 15360 256 0
WRITE 15360 256 60
READ 331264 256 0
WRITE 331264 256 14
WRITE 331520 256 15
READ 700416 256 0
WRITE 700416 256 176
WRITE 700672 256 177
READ 849152 256 0
WRITE 849152 256 245
READ 244224 256 0
WRITE 244224 256 186
READ 139008 256 0
WRITE 139008 256 31
WRITE 139264 256 32
READ 709888 256 0
WRITE 709888 256 213
READ 508928 256 0
WRITE 508928 256 196
READ 28672 256 0
WRITE 28672 256 112
READ 669696 256 0
WRITE 669696 256 56
READ 785664 256 0
WRITE 785664 256 253
WRITE 785920 256 254
READ 851456 256 0
WRITE 851456 256 254
READ 765184 256 0
WRITE 765184 256 173
READ 602368 256 0
WRITE 602368 256 49
WRITE 602624 256 50
WRITE 602880 256 51
READ 410368 256 0
WRITE 410368 256 67
WRITE 410624 256 68
READ 1028864 256 0
WRITE 1028864 256 179
READ 812800 256 0
WRITE 812800 256 103
WRITE 813056 256 104
WRITE 813312 256 105
READ 1042944 256 0
WRITE 1042944 256 234
READ 686336 256 0
WRITE 686336 256 121
WRITE 686592 256 122
READ 899072 256 0
WRITE 899072 256 184
READ 926720 256 0
WRITE 926720 256 36
WRITE 926976 256 37
WRITE 927232 256 38
READ 472064 256 0
WRITE 472064 256 52
READ 89088 256 0
WRITE 89088 256 92
READ 36608 256 0
WRITE 36608 256 143
READ 562432 256 0
WRITE 562432 256 149
WRITE 562688 256 150
READ 431872 256 0
WRITE 431872 256 151
WRITE 432128 256 152
READ 315648 256 0
WRITE 315648 256 209
READ 961024 256 0
WRITE 961024 256 170
READ 560640 256 0
WRITE 560640 256 142
READ 927232 256 0
WRITE 927232 256 38
READ 399616 256 0
WRITE 399616 256 25
READ 716544 256 0
WRITE 716544 256 239
WRITE 716800 256 240
WRITE 717056 256 241
READ 829696 256 0
WRITE 829696 256 169
WRITE 829952 256 170
READ 824576 256 0
WRITE 824576 256 149
READ 238592 256 0
WRITE 238592 256 164
WRITE 238848 256 165
READ 987648 256 0
WRITE 987648 256 18
WRITE 987904 256 19
WRITE 988160 256 20
WRITE 988416 256 21
WRITE 988672 256 22
READ 451072 256 0
WRITE 451072 256 226
WRITE 451328 256 227
WRITE 451584 256 228
WRITE 451840 256 229
READ 710144 256 0
WRITE 710144 256 214
READ 419328 256 0
WRITE 419328 256 102
READ 422400 256 0
WRITE 422400 256 114
WRITE 422656 256 115
READ 484096 256 0
WRITE 484096 256 99
READ 384768 256 0
WRITE 384768 256 223
READ 198400 256 0
WRITE 198400 256 7
WRITE 198656 256 8
READ 408832 256 0
WRITE 408832 256 61
READ 306176 256 0
WRITE 306176 256 172
READ 149248 256 0
WRITE 149248 256 71
WRITE 149504 256 72
WRITE 149760 256 73
READ 68352 256 0
WRITE 68352 256 11
WRITE 68608 256 12
READ 397056 256 0
WRITE 397056 256 15
WRITE 397312 256 16
READ 357376 256 0
WRITE 357376 256 116
READ 64768 256 0
WRITE 64768 256 253
READ 432896 256 0
WRITE 432896 256 155
WRITE 433152 256 156
READ 280576 256 0
WRITE 280576 256 72
WRITE 280832 256 73
WRITE 281088 256 74
READ 253184 256 0
WRITE 253184 256 221
READ 143104 256 0
WRITE 143104 256 47
WRITE 143360 256 48
WRITE 143616 256 49
WRITE 143872 256 50
WRITE 144128 256 51
WRITE 144384 256 52
READ 448000 256 0
WRITE 448000 256 214
READ 310016 256 0
WRITE 310016 256 187
WRITE 310272 256 188
WRITE 310528 256 189
WRITE 310784 256 190
WRITE 311040 256 191
READ 114688 256 0
WRITE 114688 256 192
WRITE 114944 256 193
WRITE 115200 256 194
WRITE 115456 256 195
READ 415744 256 0
WRITE 415744 256 88
READ 386560 256 0
WRITE 386560 256 230
WRITE 386816 256 231
WRITE 387072 256 232
READ 270336 256 0
WRITE 270336 256 32
WRITE 270592 256 33
WRITE 270848 256 34
READ 581632 256 0
WRITE 581632 256 224
WRITE 581888 256 225
WRITE 582144 256 226
WRITE 582400 256 227
READ 462080 256 0
WRITE 462080 256 13
READ 586240 256 0
WRITE 586240 256 242
READ 930304 256 0
WRITE 930304 256 50
WRITE 930560 256 51
READ 864000 256 0
WRITE 864000 256 47
READ 415232 256 0
WRITE 415232 256 86
READ 627712 256 0
WRITE 627712 256 148
WRITE 627968 256 149
WRITE 628224 256 150
READ 619520 256 0
WRITE 619520 256 116
WRITE 619776 256 117
WRITE 620032 256 118
WRITE 620288 256 119
READ 688128 256 0
WRITE 688128 256 128
READ 746496 256 0
WRITE 746496 256 100
WRITE 746752 256 101
WRITE 747008 256 102
WRITE 747264 256 103
WRITE 747520 256 104
READ 401664 256 0
WRITE 401664 256 33
WRITE 401920 256 34
WRITE 402176 256 35
READ 122368 256 0
WRITE 122368 256 222
READ 246528 256 0
WRITE 246528 256 195
WRITE 246784 256 196
WRITE 247040 256 197
READ 471040 256 0
WRITE 471040 256 48
WRITE 471296 256 49
READ 504832 256 0
WRITE 504832 256 180
READ 350464 256 0
WRITE 350464 256 89
READ 728320 256 0
WRITE 728320 256 29
WRITE 728576 256 30
WRITE 728832 256 31
WRITE 729088 256 32
READ 708096 256 0
WRITE 708096 256 206
WRITE 708352 256 207
WRITE 708608 256 208
READ 288000 256 0
WRITE 288000 256 101
WRITE 288256 256 102
READ 272384 256 0
WRITE 272384 256 40
WRITE 272640 256 41
WRITE 272896 256 42
READ 473088 256 0
WRITE 473088 256 56
READ 976640 256 0
WRITE 976640 256 231
WRITE 976896 256 232
READ 38912 256 0
WRITE 38912 256 152
READ 694528 256 0
WRITE 694528 256 153
WRITE 694784 256 154
READ 815616 256 0
WRITE 815616 256 114
WRITE 815872 256 115
WRITE 816128 256 116
WRITE 816384 256 117
READ 122368 256 0
WRITE 122368 256 222
WRITE 122624 256 223
READ 445184 256 0
WRITE 445184 256 203
WRITE 445440 256 204
WRITE 445696 256 205
WRITE 445952 256 206
READ 976384 256 0
WRITE 976384 256 230
READ 405248 256 0
WRITE 405248 256 47
WRITE 405504 256 48
READ 985088 256 0
WRITE 985088 256 8
READ 199680 256 0
WRITE 199680 256 12
WRITE 199936 256 13
READ 802304 256 0
WRITE 802304 256 62
READ 777216 256 0
WRITE 777216 256 220
WRITE 777472 256 221
WRITE 777728 256 222
READ 967168 256 0
WRITE 967168 256 194
READ 919296 256 0
WRITE 919296 256 7
WRITE 919552 256 8
WRITE 919808 256 9
WRITE 920064 256 10
READ 991488 256 0
WRITE 991488 256 33
WRITE 991744 256 34
WRITE 992000 256 35
WRITE 992256 256 36
WRITE 992512 256 37
WRITE 992768 256 38
READ 948480 256 0
WRITE 948480 256 121
WRITE 948736 256 122
READ 944896 256 0
WRITE 944896 256 107
WRITE 945152 256 108
READ 523264 256 0
WRITE 523264 256 252
WRITE 523520 256 253
WRITE 523776 256 254
WRITE 524032 256 255
WRITE 524288 256 0
WRITE 524544 256 1
WRITE 524800 256 2
WRITE 525056 256 3
WRITE 525312 256 4
WRITE 525568 256 5
READ 931072 256 0
WRITE 931072 256 53
WRITE 931328 256 54
READ 604672 256 0
WRITE 604672 256 58
WRITE 604928 256 59
WRITE 605184 256 60
READ 620288 256 0
WRITE 620288 256 119
READ 190464 256 0
WRITE 190464 256 232
WRITE 190720 256 233
WRITE 190976 256 234
READ 142336 256 0
WRITE 142336 256 44
READ 17408 256 0
WRITE 17408 256 68
READ 1011968 256 0
WRITE 1011968 256 113
READ 305152 256 0
WRITE 305152 256 168
WRITE 305408 256 169
WRITE 305664 256 170
READ 732672 256 0
WRITE 732672 256 46
WRITE 732928 256 47
READ 442880 256 0
WRITE 442880 256 194
READ 369152 256 0
WRITE 369152 256 162
WRITE 369408 256 163
READ 130560 256 0
WRITE 130560 256 254
WRITE 130816 256 255
WRITE 131072 256 0
READ 934912 256 0
WRITE 934912 256 68
WRITE 935168 256 69
WRITE 935424 256 70
WRITE 935680 256 71
WRITE 935936 256 72
READ 388096 256 0
WRITE 388096 256 236
WRITE 388352 256 237
WRITE 388608 256 238
WRITE 388864 256 239
READ 374528 256 0
WRITE 374528 256 183
READ 779520 256 0
WRITE 779520 256 229
WRITE 779776 256 230
WRITE 780032 256 231
WRITE 780288 256 232
WRITE 780544 256 233
READ 830720 256 0
WRITE 830720 256 173
WRITE 830976 256 174
READ 678144 256 0
WRITE 678144 256 89
WRITE 678400 256 90
READ 220416 256 0
WRITE 220416 256 93
WRITE 220672 256 94
READ 335872 256 0
WRITE 335872 256 32
WRITE 336128 256 33
WRITE 336384 256 34
WRITE 336640 256 35
READ 107520 256 0
WRITE 107520 256 164
WRITE 107776 256 165
READ 760576 256 0
WRITE 760576 256 155
READ 433408 256 0
WRITE 433408 256 157
READ 425216 256 0
WRITE 425216 256 125
READ 845824 256 0
WRITE 845824 256 232
READ 292096 256 0
WRITE 292096 256 117
READ 654592 256 0
WRITE 654592 256 253
READ 1045760 256 0
WRITE 1045760 256 245
WRITE 1046016 256 246
WRITE 1046272 256 247
WRITE 1046528 256 248
READ 207104 256 0
WRITE 207104 256 41
WRITE 207360 256 42
READ 651776 256 0
WRITE 651776 256 242
READ 841472 256 0
WRITE 841472 256 215
READ 391424 256 0
WRITE 391424 256 249
READ 647680 256 0
WRITE 647680 256 226
WRITE 647936 256 227
WRITE 648192 256 228
WRITE 648448 256 229
WRITE 648704 256 230
WRITE 648960 256 231
WRITE 649216 256 232
WRITE 649472 256 233
READ 883712 256 0
WRITE 883712 256 124
WRITE 883968 256 125
READ 827648 256 0
WRITE 827648 256 161
READ 815872 256 0
WRITE 815872 256 115
READ 525568 256 0
WRITE 525568 256 5
WRITE 525824 256 6
WRITE 526080 256 7
WRITE 526336 256 8
READ 260864 256 0
WRITE 260864 256 251
WRITE 261120 256 252
WRITE 261376 256 253
WRITE 261632 256 254
WRITE 261888 256 255
READ 599296 256 0
WRITE 599296 256 37
READ 154624 256 0
WRITE 154624 256 92
WRITE 154880 256 93
READ 603392 256 0
WRITE 603392 256 53
WRITE 603648 256 54
WRITE 603904 256 55
READ 760064 256 0
WRITE 760064 256 153
WRITE 760320 256 154
READ 424192 256 0
WRITE 424192 256 121
READ 1019392 256 0
WRITE 1019392 256 142
WRITE 1019648 256 143
WRITE 1019904 256 144
WRITE 1020160 256 145
WRITE 1020416 256 146
WRITE 1020672 256 147
READ 716544 256 0
WRITE 716544 256 239
WRITE 716800 256 240
WRITE 717056 256 241
READ 979200 256 0
WRITE 979200 256 241
READ 703744 256 0
WRITE 703744 256 189
WRITE 704000 256 190
READ 742144 256 0
WRITE 742144 256 83
READ 951296 256 0
WRITE 951296 256 132
READ 763392 256 0
WRITE 763392 256 166
WRITE 763648 256 167
READ 883712 256 0
WRITE 883712 256 124
WRITE 883968 256 125
READ 851456 256 0
WRITE 851456 256 254
READ 701440 256 0
WRITE 701440 256 180
WRITE 701696 256 181
READ 276224 256 0
WRITE 276224 256 55
READ 283136 256 0
WRITE 283136 256 82
WRITE 283392 256 83
READ 818688 256 0
WRITE 818688 256 126
READ 85760 256 0
WRITE 85760 256 79
WRITE 86016 256 80
WRITE 86272 256 81
WRITE 86528 256 82
READ 919040 256 0
WRITE 919040 256 6
WRITE 919296 256 7
WRITE 919552 256 8
READ 923136 256 0
WRITE 923136 256 22
WRITE 923392 256 23
WRITE 923648 256 24
WRITE 923904 256 25
WRITE 924160 256 26
WRITE 924416 256 27
READ 740864 256 0
WRITE 740864 256 78
WRITE 741120 256 79
READ 355328 256 0
WRITE 355328 256 108
READ 104704 256 0
WRITE 104704 256 153
READ 491776 256 0
WRITE 491776 256 129
WRITE 492032 256 130
WRITE 492288 256 131
READ 569600 256 0
WRITE 569600 256 177
READ 1022720 256 0
WRITE 1022720 256 155
READ 834816 256 0
WRITE 834816 256 189
WRITE 835072 256 190
WRITE 835328 256 191
READ 210944 256 0
WRITE 210944 256 56
WRITE 211200 256 57
WRITE 211456 256 58
WRITE 211712 256 59
WRITE 211968 256 60
READ 472320 256 0
WRITE 472320 256 53
WRITE 472576 256 54
READ 152576 256 0
WRITE 152576 256 84
READ 662784 256 0
WRITE 662784 256 29
READ 48896 256 0
WRITE 48896 256 191
READ 312576 256 0
WRITE 312576 256 197
READ 584704 256 0
WRITE 584704 256 236
READ 17152 256 0
WRITE 17152 256 67
WRITE 17408 256 68
READ 838144 256 0
WRITE 838144 256 202
WRITE 838400 256 203
READ 829696 256 0
WRITE 829696 256 169
READ 49408 256 0
WRITE 49408 256 193
WRITE 49664 256 194
READ 174080 256 0
WRITE 174080 256 168
WRITE 174336 256 169
READ 491520 256 0
WRITE 491520 256 128
READ 915712 256 0
WRITE 915712 256 249
READ 731904 256 0
WRITE 731904 256 43
WRITE 732160 256 44
READ 496384 256 0
WRITE 496384 256 147
READ 923392 256 0
WRITE 923392 256 23
READ 117760 256 0
WRITE 117760 256 204
WRITE 118016 256 205
READ 848640 256 0
WRITE 848640 256 243
READ 918272 256 0
WRITE 918272 256 3
READ 283648 256 0
WRITE 283648 256 84
WRITE 283904 256 85
READ 962304 256 0
WRITE 962304 256 175
READ 843520 256 0
WRITE 843520 256 223
READ 159232 256 0
WRITE 159232 256 110
READ 16640 256 0
WRITE 16640 256 65
WRITE 16896 256 66
WRITE 17152 256 67
READ 637184 256 0
WRITE 637184 256 185
WRITE 637440 256 186
READ 875776 256 0
WRITE 875776 256 93
WRITE 876032 256 94
WRITE 876288 256 95
READ 359936 256 0
WRITE 359936 256 126
READ 144128 256 0
WRITE 144128 256 51
WRITE 144384 256 52
READ 520448 256 0
WRITE 520448 256 241
WRITE 520704 256 242
READ 609024 256 0
WRITE 609024 256 75
WRITE 609280 256 76
WRITE 609536 256 77
READ 975104 256 0
WRITE 975104 256 225
READ 932608 256 0
WRITE 932608 256 59
WRITE 932864 256 60
WRITE 933120 256 61
READ 910080 256 0
WRITE 910080 256 227
WRITE 910336 256 228
WRITE 910592 256 229
WRITE 910848 256 230
READ 822272 256 0
WRITE 822272 256 140
READ 119040 256 0
WRITE 119040 256 209
WRITE 119296 256 210
WRITE 119552 256 211
WRITE 119808 256 212
WRITE 120064 256 213
READ 409856 256 0
WRITE 409856 256 65
READ 385280 256 0
WRITE 385280 256 225
READ 389120 256 0
WRITE 389120 256 240
READ 410368 256 0
WRITE 410368 256 67
WRITE 410624 256 68
READ 82944 256 0
WRITE 82944 256 68
WRITE 83200 256 69
READ 279296 256 0
WRITE 279296 256 67
READ 853760 256 0
WRITE 853760 256 7
READ 287744 256 0
WRITE 287744 256 100
WRITE 288000 256 101
READ 399872 256 0
WRITE 399872 256 26
READ 622592 256 0
WRITE 622592 256 128
READ 1037568 256 0
WRITE 1037568 256 213
READ 567808 256 0
WRITE 567808 256 170
READ 22784 256 0
WRITE 22784 256 89
WRITE 23040 256 90
WRITE 23296 256 91
WRITE 23552 256 92
WRITE 23808 256 93
WRITE 24064 256 94
READ 803072 256 0
WRITE 803072 256 65
WRITE 803328 256 66
WRITE 803584 256 67
WRITE 803840 256 68
WRITE 804096 256 69
READ 612096 256 0
WRITE 612096 256 87
READ 1017088 256 0
WRITE 1017088 256 133
READ 253952 256 0
WRITE 253952 256 224
WRITE 254208 256 225
READ 1026816 256 0
WRITE 1026816 256 171
READ 884480 256 0
WRITE 884480 256 127
READ 982784 256 0
WRITE 982784 256 255
READ 1025792 256 0
WRITE 1025792 256 167
WRITE 1026048 256 168
WRITE 1026304 256 169
READ 769280 256 0
WRITE 769280 256 189
READ 820992 256 0
WRITE 820992 256 135
WRITE 821248 256 136
READ 81664 256 0
WRITE 81664 256 63
WRITE 81920 256 64
WRITE 82176 256 65
WRITE 82432 256 66
READ 858368 256 0
WRITE 858368 256 25
READ 136192 256 0
WRITE 136192 256 20
WRITE 136448 256 21
WRITE 136704 256 22
READ 701952 256 0
WRITE 701952 256 182
READ 399104 256 0
WRITE 399104 256 23
READ 245248 256 0
WRITE 245248 256 190
READ 452608 256 0
WRITE 452608 256 232
WRITE 452864 256 233
READ 988672 256 0
WRITE 988672 256 22
WRITE 988928 256 23
READ 928000 256 0
WRITE 928000 256 41
WRITE 928256 256 42
WRITE 928512 256 43
READ 429312 256 0
WRITE 429312 256 141
WRITE 429568 256 142
READ 189440 256 0
WRITE 189440 256 228
WRITE 189696 256 229
READ 121344 256 0
WRITE 121344 256 218
READ 342528 256 0
WRITE 342528 256 58
WRITE 342784 256 59
READ 584192 256 0
WRITE 584192 256 234
READ 843520 256 0
WRITE 843520 256 223
READ 869120 256 0
WRITE 869120 256 67
WRITE 869376 256 68
WRITE 869632 256 69
WRITE 869888 256 70
READ 856320 256 0
WRITE 856320 256 17
WRITE 856576 256 18
READ 152064 256 0
WRITE 152064 256 82
READ 936448 256 0
WRITE 936448 256 74
READ 330240 256 0
WRITE 330240 256 10
WRITE 330496 256 11
WRITE 330752 256 12
WRITE 331008 256 13
READ 768512 256 0
WRITE 768512 256 186
READ 788992 256 0
WRITE 788992 256 10
WRITE 789248 256 11
WRITE 789504 256 12
READ 347136 256 0
WRITE 347136 256 76
READ 613632 256 0
WRITE 613632 256 93
WRITE 613888 256 94
READ 881664 256 0
WRITE 881664 256 116
WRITE 881920 256 117
READ 786176 256 0
WRITE 786176 256 255
WRITE 786432 256 0
READ 974848 256 0
WRITE 974848 256 224
WRITE 975104 256 225
READ 887808 256 0
WRITE 887808 256 140
READ 323840 256 0
WRITE 323840 256 241
WRITE 324096 256 242
WRITE 324352 256 243
READ 904192 256 0
WRITE 904192 256 204
READ 719104 256 0
WRITE 719104 256 249
READ 305408 256 0
WRITE 305408 256 169
READ 809472 256 0
WRITE 809472 256 90
WRITE 809728 256 91
WRITE 809984 256 92
WRITE 810240 256 93
WRITE 810496 256 94
READ 1001728 256 0
WRITE 1001728 256 73
WRITE 1001984 256 74
WRITE 1002240 256 75
READ 898816 256 0
WRITE 898816 256 183
READ 1009408 256 0
WRITE 1009408 256 103
WRITE 1009664 256 104
WRITE 1009920 256 105
WRITE 1010176 256 106
READ 242176 256 0
WRITE 242176 256 178
READ 200704 256 0
WRITE 200704 256 16
READ 438784 256 0
WRITE 438784 256 178
WRITE 439040 256 179
READ 603136 256 0
WRITE 603136 256 52
READ 206336 256 0
WRITE 206336 256 38
READ 100096 256 0
WRITE 100096 256 135
WRITE 100352 256 136
READ 807168 256 0
WRITE 807168 256 81
READ 904192 256 0
WRITE 904192 256 204
WRITE 904448 256 205
WRITE 904704 256 206
WRITE 904960 256 207
READ 834816 256 0
WRITE 834816 256 189
WRITE 835072 256 190
READ 945408 256 0
WRITE 945408 256 109
WRITE 945664 256 110
WRITE 945920 256 111
WRITE 946176 256 112
WRITE 946432 256 113
WRITE 946688 256 114
READ 328704 256 0
WRITE 328704 256 4
WRITE 328960 256 5
READ 768 256 0
WRITE 768 256 3
READ 921088 256 0
WRITE 921088 256 14
WRITE 921344 256 15
WRITE 921600 256 16
READ 766976 256 0
WRITE 766976 256 180
READ 1045760 256 0
WRITE 1045760 256 245
WRITE 1046016 256 246
READ 731904 256 0
WRITE 731904 256 43
WRITE 732160 256 44
WRITE 732416 256 45
WRITE 732672 256 46
WRITE 732928 256 47
WRITE 733184 256 48
WRITE 733440 256 49
WRITE 733696 256 50
WRITE 733952 256 51
READ 776192 256 0
WRITE 776192 256 216
WRITE 776448 256 217
WRITE 776704 256 218
READ 56832 256 0
WRITE 56832 256 222
WRITE 57088 256 223
WRITE 57344 256 224
READ 750080 256 0
WRITE 750080 256 114
READ 763904 256 0
WRITE 763904 256 168
READ 984576 256 0
WRITE 984576 256 6
READ 8192 256 0
WRITE 8192 256 32
READ 223232 256 0
WRITE 223232 256 104
WRITE 223488 256 105
READ 621824 256 0
WRITE 621824 256 125
WRITE 622080 256 126
READ 78336 256 0
WRITE 78336 256 50
READ 130304 256 0
WRITE 130304 256 253
READ 1039872 256 0
WRITE 1039872 256 222
WRITE 1040128 256 223
READ 738560 256 0
WRITE 738560 256 69
READ 666880 256 0
WRITE 666880 256 45
WRITE 667136 256 46
WRITE 667392 256 47
WRITE 667648 256 48
WRITE 667904 256 49
WRITE 668160 256 50
WRITE 668416 256 51
READ 834304 256 0
WRITE 834304 256 187
WRITE 834560 256 188
READ 411904 256 0
WRITE 411904 256 73
READ 1026560 256 0
WRITE 1026560 256 170
READ 624640 256 0
WRITE 624640 256 136
WRITE 624896 256 137
READ 96768 256 0
WRITE 96768 256 122
READ 336896 256 0
WRITE 336896 256 36
READ 366336 256 0
WRITE 366336 256 151
READ 279296 256 0
WRITE 279296 256 67
WRITE 279552 256 68
READ 145920 256 0
WRITE 145920 256 58
WRITE 146176 256 59
READ 250112 256 0
WRITE 250112 256 209
WRITE 250368 256 210
READ 926720 256 0
WRITE 926720 256 36
WRITE 926976 256 37
WRITE 927232 256 38
READ 856064 256 0
WRITE 856064 256 16
WRITE 856320 256 17
READ 251648 256 0
WRITE 251648 256 215
READ 612096 256 0
WRITE 612096 256 87
READ 143104 256 0
WRITE 143104 256 47
READ 365568 256 0
WRITE 365568 256 148
WRITE 365824 256 149
READ 717824 256 0
WRITE 717824 256 244
READ 714752 256 0
WRITE 714752 256 232
WRITE 715008 256 233
READ 663552 256 0
WRITE 663552 256 32
WRITE 663808 256 33
READ 15104 256 0
WRITE 15104 256 59
READ 443136 256 0
WRITE 443136 256 195
WRITE 443392 256 196
READ 86528 256 0
WRITE 86528 256 82
WRITE 86784 256 83
WRITE 87040 256 84
WRITE 87296 256 85
WRITE 87552 256 86
WRITE 87808 256 87
READ 234240 256 0
WRITE 234240 256 147
READ 845824 256 0
WRITE 845824 256 232
WRITE 846080 256 233
WRITE 846336 256 234
READ 264704 256 0
WRITE 264704 256 10
WRITE 264960 256 11
WRITE 265216 256 12
READ 742912 256 0
WRITE 742912 256 86
READ 6656 256 0
WRITE 6656 256 26
WRITE 6912 256 27
WRITE 7168 256 28
READ 674304 256 0
WRITE 674304 256 74
WRITE 674560 256 75
READ 643584 256 0
WRITE 643584 256 210
WRITE 643840 256 211
READ 279808 256 0
WRITE 279808 256 69
READ 540416 256 0
WRITE 540416 256 63
WRITE 540672 256 64
WRITE 540928 256 65
READ 45824 256 0
WRITE 45824 256 179
READ 83456 256 0
WRITE 83456 256 70
READ 955648 256 0
WRITE 955648 256 149
READ 579072 256 0
WRITE 579072 256 214
READ 876288 256 0
WRITE 876288 256 95
READ 659200 256 0
WRITE 659200 256 15
READ 658688 256 0
WRITE 658688 256 13
WRITE 658944 256 14
WRITE 659200 256 15
WRITE 659456 256 16
READ 412416 256 0
WRITE 412416 256 75
READ 673536 256 0
WRITE 673536 256 71
READ 1046272 256 0
WRITE 1046272 256 247
READ 868864 256 0
WRITE 868864 256 66
READ 991744 256 0
WRITE 991744 256 34
READ 850176 256 0
WRITE 850176 256 249
WRITE 850432 256 250
READ 340480 256 0
WRITE 340480 256 50
WRITE 340736 256 51
WRITE 340992 256 52
WRITE 341248 256 53
READ 64512 256 0
WRITE 64512 256 252
READ 535552 256 0
WRITE 535552 256 44
READ 754432 256 0
WRITE 754432 256 131
WRITE 754688 256 132
WRITE 754944 256 133
READ 541696 256 0
WRITE 541696 256 68
WRITE 541952 256 69
READ 909056 256 0
WRITE 909056 256 223
WRITE 909312 256 224
READ 156672 256 0
WRITE 156672 256 100
WRITE 156928 256 101
WRITE 157184 256 102
WRITE 157440 256 103
WRITE 157696 256 104
READ 566016 256 0
WRITE 566016 256 163
WRITE 566272 256 164
READ 436992 256 0
WRITE 436992 256 171
READ 760576 256 0
WRITE 760576 256 155
READ 325632 256 0
WRITE 325632 256 248
READ 482048 256 0
WRITE 482048 256 91
WRITE 482304 256 92
READ 97024 256 0
WRITE 97024 256 123
WRITE 97280 256 124
WRITE 97536 256 125
WRITE 97792 256 126
READ 41728 256 0
WRITE 41728 256 163
READ 299776 256 0
WRITE 299776 256 147
READ 253952 256 0
WRITE 253952 256 224
WRITE 254208 256 225
READ 893184 256 0
WRITE 893184 256 161
WRITE 893440 256 162
WRITE 893696 256 163
WRITE 893952 256 164
WRITE 894208 256 165
WRITE 894464 256 166
READ 529152 256 0
WRITE 529152 256 19
WRITE 529408 256 20
READ 519424 256 0
WRITE 519424 256 237
WRITE 519680 256 238
READ 485376 256 0
WRITE 485376 256 104
WRITE 485632 256 105
READ 929536 256 0
WRITE 929536 256 47
READ 199424 256 0
WRITE 199424 256 11
WRITE 199680 256 12
WRITE 199936 256 13
WRITE 200192 256 14
READ 94976 256 0
WRITE 94976 256 115
WRITE 95232 256 116
READ 923904 256 0
WRITE 923904 256 25
READ 1047552 256 0
WRITE 1047552 256 252
READ 773632 256 0
WRITE 773632 256 206
WRITE 773888 256 207
WRITE 774144 256 208
READ 100864 256 0
WRITE 100864 256 138
READ 653824 256 0
WRITE 653824 256 250
READ 711936 256 0
WRITE 711936 256 221
READ 675328 256 0
WRITE 675328 256 78
READ 12288 256 0
WRITE 12288 256 48
WRITE 12544 256 49
READ 487168 256 0
WRITE 487168 256 111
WRITE 487424 256 112
READ 804352 256 0
WRITE 804352 256 70
READ 410112 256 0
WRITE 410112 256 66
WRITE 410368 256 67
READ 163840 256 0
WRITE 163840 256 128
WRITE 164096 256 129
READ 969216 256 0
WRITE 969216 256 202
READ 885760 256 0
WRITE 885760 256 132
READ 392704 256 0
WRITE 392704 256 254
READ 768000 256 0
WRITE 768000 256 184
WRITE 768256 256 185
READ 482816 256 0
WRITE 482816 256 94
WRITE 483072 256 95
READ 300800 256 0
WRITE 300800 256 151
WRITE 301056 256 152
READ 476928 256 0
WRITE 476928 256 71
READ 609280 256 0
WRITE 609280 256 76
READ 620032 256 0
WRITE 620032 256 118
